pot_id,species,freeze_temp,pot,replicate,development_category,survival
BAIMUL-2-3,BAIMUL,-2,3,3,normal,1
BAIMUL-2-4,BAIMUL,-2,4,1,normal,1
BAIMUL-2-4,BAIMUL,-2,4,2,normal,1
BAIMUL-2-4,BAIMUL,-2,4,3,normal,1
BAIMUL-4-1,BAIMUL,-4,1,1,normal,1
BAIMUL-4-1,BAIMUL,-4,1,2,normal,1
BAIMUL-4-1,BAIMUL,-4,1,3,normal,1
BAIMUL-4-2,BAIMUL,-4,2,1,normal,1
BAIMUL-4-2,BAIMUL,-4,2,2,normal,1
BAIMUL-4-2,BAIMUL,-4,2,3,normal,1
BAIMUL-4-3,BAIMUL,-4,3,1,normal,1
BAIMUL-4-3,BAIMUL,-4,3,2,normal,1
BAIMUL-4-3,BAIMUL,-4,3,3,normal,1
BAIMUL-4-4,BAIMUL,-4,4,1,normal,1
BAIMUL-4-4,BAIMUL,-4,4,2,normal,1
BAIMUL-4-4,BAIMUL,-4,4,3,normal,1
BAIMUL-6-1,BAIMUL,-6,1,1,true leaves,0
BAIMUL-6-1,BAIMUL,-6,1,2,true leaves,0
BAIMUL-6-1,BAIMUL,-6,1,3,normal,0
BAIMUL-6-2,BAIMUL,-6,2,1,normal,0
BAIMUL-6-2,BAIMUL,-6,2,2,normal,0
BAIMUL-6-2,BAIMUL,-6,2,3,normal,0
BAIMUL-6-3,BAIMUL,-6,3,1,normal,0
BAIMUL-6-3,BAIMUL,-6,3,2,normal,1
BAIMUL-6-3,BAIMUL,-6,3,3,normal,1
BAIMUL-6-4,BAIMUL,-6,4,1,normal,1
BAIMUL-6-4,BAIMUL,-6,4,2,normal,0
BAIMUL-6-4,BAIMUL,-6,4,3,normal,0
BAIMUL-8-1,BAIMUL,-8,1,1,normal,0
BAIMUL-8-1,BAIMUL,-8,1,2,normal,0
BAIMUL-8-1,BAIMUL,-8,1,3,normal,0
BAIMUL-8-2,BAIMUL,-8,2,1,normal,0
BAIMUL-8-2,BAIMUL,-8,2,2,normal,0
BAIMUL-8-2,BAIMUL,-8,2,3,normal,0
BAIMUL-8-3,BAIMUL,-8,3,1,normal,0
BAIMUL-8-3,BAIMUL,-8,3,2,normal,0
BAIMUL-8-3,BAIMUL,-8,3,3,normal,0
BAIMUL-8-4,BAIMUL,-8,4,1,normal,0
BAIMUL-8-4,BAIMUL,-8,4,2,normal,0
BAIMUL-8-4,BAIMUL,-8,4,3,leaf not exposed,0
BALSAG-2-1,BALSAG,-2,1,1,normal,1
BALSAG-2-1,BALSAG,-2,1,2,normal,1
BALSAG-2-1,BALSAG,-2,1,3,normal,1
BALSAG-2-2,BALSAG,-2,2,1,normal,1
BALSAG-2-2,BALSAG,-2,2,2,normal,1
BALSAG-2-3,BALSAG,-2,3,1,normal,1
BALSAG-2-3,BALSAG,-2,3,2,normal,1
BALSAG-2-3,BALSAG,-2,3,3,normal,1
BALSAG-2-4,BALSAG,-2,4,1,normal,1
BALSAG-2-4,BALSAG,-2,4,2,normal,1
BALSAG-2-4,BALSAG,-2,4,3,normal,1
BALSAG-4-1,BALSAG,-4,1,1,normal,1
BALSAG-4-1,BALSAG,-4,1,2,normal,1
BALSAG-4-1,BALSAG,-4,1,3,normal,1
BALSAG-4-2,BALSAG,-4,2,1,normal,1
BALSAG-4-2,BALSAG,-4,2,2,normal,1
BALSAG-4-2,BALSAG,-4,2,3,normal,1
BALSAG-4-3,BALSAG,-4,3,1,normal,1
BALSAG-4-3,BALSAG,-4,3,2,normal,1
BALSAG-4-3,BALSAG,-4,3,3,normal,1
BALSAG-4-4,BALSAG,-4,4,1,normal,1
BALSAG-4-4,BALSAG,-4,4,2,normal,1
BALSAG-4-4,BALSAG,-4,4,3,normal,1
BALSAG-6-1,BALSAG,-6,1,2,normal,0
BALSAG-6-1,BALSAG,-6,1,3,normal,0
BALSAG-6-2,BALSAG,-6,2,1,normal,0
BALSAG-6-2,BALSAG,-6,2,2,normal,1
BALSAG-6-2,BALSAG,-6,2,3,normal,0
BALSAG-6-3,BALSAG,-6,3,1,normal,0
BALSAG-6-3,BALSAG,-6,3,2,normal,0
BALSAG-6-3,BALSAG,-6,3,3,normal,0
BALSAG-6-4,BALSAG,-6,4,1,normal,1
BALSAG-6-4,BALSAG,-6,4,2,normal,1
BALSAG-6-4,BALSAG,-6,4,3,normal,1
BALSAG-8-1,BALSAG,-8,1,1,normal,0
BALSAG-8-1,BALSAG,-8,1,2,normal,0
BALSAG-8-1,BALSAG,-8,1,3,normal,0
BALSAG-8-2,BALSAG,-8,2,1,normal,0
BALSAG-8-2,BALSAG,-8,2,2,normal,0
BALSAG-8-2,BALSAG,-8,2,3,normal,0
BALSAG-8-3,BALSAG,-8,3,1,normal,0
BALSAG-8-3,BALSAG,-8,3,2,normal,0
BALSAG-8-3,BALSAG,-8,3,3,normal,0
BALSAG-8-4,BALSAG,-8,4,1,normal,0
BALSAG-8-4,BALSAG,-8,4,2,normal,0
BALSAG-8-4,BALSAG,-8,4,3,normal,0
BOUCUR-2-1,BOUCUR,-2,1,1,normal,1
BOUCUR-2-1,BOUCUR,-2,1,2,normal,1
BOUCUR-2-1,BOUCUR,-2,1,3,normal,1
BOUCUR-2-2,BOUCUR,-2,2,1,normal,1
BOUCUR-2-2,BOUCUR,-2,2,2,normal,1
BOUCUR-2-2,BOUCUR,-2,2,3,normal,1
BOUCUR-2-3,BOUCUR,-2,3,2,normal,1
BOUCUR-2-3,BOUCUR,-2,3,3,normal,1
BOUCUR-2-4,BOUCUR,-2,4,1,normal,1
BOUCUR-2-4,BOUCUR,-2,4,2,normal,1
BOUCUR-2-4,BOUCUR,-2,4,3,normal,1
BOUCUR-4-1,BOUCUR,-4,1,1,normal,1
BOUCUR-4-1,BOUCUR,-4,1,3,normal,1
BOUCUR-4-2,BOUCUR,-4,2,1,normal,1
BOUCUR-4-2,BOUCUR,-4,2,2,normal,1
BOUCUR-4-2,BOUCUR,-4,2,3,normal,0
BOUCUR-4-3,BOUCUR,-4,3,1,normal,1
BOUCUR-4-3,BOUCUR,-4,3,2,normal,1
BOUCUR-4-3,BOUCUR,-4,3,3,normal,1
BOUCUR-4-4,BOUCUR,-4,4,1,normal,1
BOUCUR-4-4,BOUCUR,-4,4,2,normal,1
BOUCUR-4-4,BOUCUR,-4,4,3,normal,1
BOUCUR-6-1,BOUCUR,-6,1,1,normal,1
BOUCUR-6-1,BOUCUR,-6,1,2,normal,1
BOUCUR-6-1,BOUCUR,-6,1,3,normal,1
BOUCUR-6-2,BOUCUR,-6,2,1,normal,0
BOUCUR-6-2,BOUCUR,-6,2,2,normal,1
BOUCUR-6-2,BOUCUR,-6,2,3,normal,0
BOUCUR-6-3,BOUCUR,-6,3,1,normal,1
BOUCUR-6-3,BOUCUR,-6,3,2,normal,1
BOUCUR-6-3,BOUCUR,-6,3,3,normal,0
BOUCUR-6-4,BOUCUR,-6,4,1,normal,1
BOUCUR-6-4,BOUCUR,-6,4,2,normal,0
BOUCUR-6-4,BOUCUR,-6,4,3,normal,0
BOUCUR-8-1,BOUCUR,-8,1,1,small size,0
BOUCUR-8-1,BOUCUR,-8,1,2,normal,0
BOUCUR-8-1,BOUCUR,-8,1,3,normal,0
BOUCUR-8-2,BOUCUR,-8,2,1,normal,0
BOUCUR-8-2,BOUCUR,-8,2,2,normal,0
BOUCUR-8-2,BOUCUR,-8,2,3,normal,0
BOUCUR-8-3,BOUCUR,-8,3,1,normal,0
BOUCUR-8-3,BOUCUR,-8,3,2,normal,0
BOUCUR-8-3,BOUCUR,-8,3,3,normal,0
BOUCUR-8-4,BOUCUR,-8,4,1,normal,0
BOUCUR-8-4,BOUCUR,-8,4,2,normal,0
BOUCUR-8-4,BOUCUR,-8,4,3,normal,0
BOUERI-2-1,BOUERI,-2,1,1,normal,1
BOUERI-2-1,BOUERI,-2,1,2,normal,1
BOUERI-2-1,BOUERI,-2,1,3,small size,0
BOUERI-2-2,BOUERI,-2,2,2,normal,1
BOUERI-2-2,BOUERI,-2,2,3,normal,1
BOUERI-2-3,BOUERI,-2,3,1,normal,1
BOUERI-2-3,BOUERI,-2,3,2,normal,1
BOUERI-2-3,BOUERI,-2,3,3,normal,1
BOUERI-2-4,BOUERI,-2,4,1,normal,1
BOUERI-2-4,BOUERI,-2,4,2,normal,1
BOUERI-2-4,BOUERI,-2,4,3,normal,1
BOUERI-4-1,BOUERI,-4,1,1,normal,1
BOUERI-4-1,BOUERI,-4,1,2,normal,1
BOUERI-4-1,BOUERI,-4,1,3,normal,1
BOUERI-4-2,BOUERI,-4,2,1,normal,1
BOUERI-4-2,BOUERI,-4,2,2,normal,1
BOUERI-4-2,BOUERI,-4,2,3,normal,1
BOUERI-4-3,BOUERI,-4,3,1,normal,1
BOUERI-4-3,BOUERI,-4,3,2,normal,1
BOUERI-4-3,BOUERI,-4,3,3,normal,1
BOUERI-4-4,BOUERI,-4,4,1,normal,0
BOUERI-4-4,BOUERI,-4,4,2,normal,0
BOUERI-4-4,BOUERI,-4,4,3,normal,1
BOUERI-6-1,BOUERI,-6,1,1,normal,0
BOUERI-6-1,BOUERI,-6,1,3,normal,0
BOUERI-6-2,BOUERI,-6,2,1,normal,0
BOUERI-6-2,BOUERI,-6,2,2,normal,0
BOUERI-6-2,BOUERI,-6,2,3,normal,0
BOUERI-6-3,BOUERI,-6,3,1,normal,1
BOUERI-6-3,BOUERI,-6,3,2,normal,1
BOUERI-6-3,BOUERI,-6,3,3,normal,1
BOUERI-6-4,BOUERI,-6,4,1,normal,0
BOUERI-6-4,BOUERI,-6,4,2,normal,0
BOUERI-6-4,BOUERI,-6,4,3,normal,0
BOUERI-8-1,BOUERI,-8,1,1,normal,0
BOUERI-8-1,BOUERI,-8,1,2,normal,0
BOUERI-8-1,BOUERI,-8,1,3,normal,0
BOUERI-8-2,BOUERI,-8,2,1,normal,0
BOUERI-8-2,BOUERI,-8,2,2,normal,0
BOUERI-8-2,BOUERI,-8,2,3,normal,0
BOUERI-8-3,BOUERI,-8,3,1,normal,0
BOUERI-8-3,BOUERI,-8,3,3,normal,0
BOUERI-8-4,BOUERI,-8,4,1,normal,0
BOUERI-8-4,BOUERI,-8,4,2,normal,0
BOUERI-8-4,BOUERI,-8,4,3,normal,0
BOUGRA-2-1,BOUGRA,-2,1,1,normal,1
BOUGRA-2-1,BOUGRA,-2,1,2,normal,1
BOUGRA-2-1,BOUGRA,-2,1,3,normal,1
BOUGRA-2-2,BOUGRA,-2,2,1,normal,1
BOUGRA-2-2,BOUGRA,-2,2,2,normal,1
BOUGRA-2-2,BOUGRA,-2,2,3,normal,1
BOUGRA-2-3,BOUGRA,-2,3,1,normal,1
BOUGRA-2-3,BOUGRA,-2,3,2,normal,1
BOUGRA-2-3,BOUGRA,-2,3,3,normal,1
BOUGRA-2-4,BOUGRA,-2,4,1,normal,1
BOUGRA-2-4,BOUGRA,-2,4,2,normal,1
BOUGRA-2-4,BOUGRA,-2,4,3,normal,1
BOUGRA-4-1,BOUGRA,-4,1,1,normal,1
BOUGRA-4-1,BOUGRA,-4,1,2,normal,1
BOUGRA-4-1,BOUGRA,-4,1,3,normal,1
BOUGRA-4-2,BOUGRA,-4,2,1,normal,1
BOUGRA-4-2,BOUGRA,-4,2,2,normal,0
BOUGRA-4-2,BOUGRA,-4,2,3,abnormal development,0
BOUGRA-4-3,BOUGRA,-4,3,1,normal,1
BOUGRA-4-3,BOUGRA,-4,3,3,normal,1
BOUGRA-4-4,BOUGRA,-4,4,1,normal,0
BOUGRA-4-4,BOUGRA,-4,4,2,normal,1
BOUGRA-4-4,BOUGRA,-4,4,3,normal,1
BOUGRA-6-1,BOUGRA,-6,1,1,normal,0
BOUGRA-6-1,BOUGRA,-6,1,2,normal,1
BOUGRA-6-1,BOUGRA,-6,1,3,normal,1
BOUGRA-6-2,BOUGRA,-6,2,1,normal,0
BOUGRA-6-2,BOUGRA,-6,2,2,normal,0
BOUGRA-6-2,BOUGRA,-6,2,3,normal,0
BOUGRA-6-3,BOUGRA,-6,3,1,normal,0
BOUGRA-6-3,BOUGRA,-6,3,2,normal,0
BOUGRA-6-3,BOUGRA,-6,3,3,normal,0
BOUGRA-6-4,BOUGRA,-6,4,1,normal,0
BOUGRA-6-4,BOUGRA,-6,4,2,normal,0
BOUGRA-6-4,BOUGRA,-6,4,3,normal,0
BOUGRA-8-1,BOUGRA,-8,1,1,normal,0
BOUGRA-8-1,BOUGRA,-8,1,2,normal,0
BOUGRA-8-1,BOUGRA,-8,1,3,normal,0
BOUGRA-8-2,BOUGRA,-8,2,1,small size,0
BOUGRA-8-2,BOUGRA,-8,2,2,normal,0
BOUGRA-8-2,BOUGRA,-8,2,3,normal,0
BOUGRA-8-3,BOUGRA,-8,3,1,normal,0
BOUGRA-8-3,BOUGRA,-8,3,2,normal,0
BOUGRA-8-3,BOUGRA,-8,3,3,normal,0
BOUGRA-8-4,BOUGRA,-8,4,1,normal,0
BOUGRA-8-4,BOUGRA,-8,4,2,normal,0
BOUGRA-8-4,BOUGRA,-8,4,3,normal,0
BROTEC-2-1,BROTEC,-2,1,1,normal,1
BROTEC-2-1,BROTEC,-2,1,2,normal,1
BROTEC-2-1,BROTEC,-2,1,3,normal,1
BROTEC-2-2,BROTEC,-2,2,1,normal,1
BROTEC-2-2,BROTEC,-2,2,2,normal,1
BROTEC-2-2,BROTEC,-2,2,3,normal,1
BROTEC-2-3,BROTEC,-2,3,1,normal,1
BROTEC-2-3,BROTEC,-2,3,2,normal,1
BROTEC-2-3,BROTEC,-2,3,3,normal,1
BROTEC-2-4,BROTEC,-2,4,1,normal,1
BROTEC-2-4,BROTEC,-2,4,2,normal,1
BROTEC-2-4,BROTEC,-2,4,3,normal,1
BROTEC-4-1,BROTEC,-4,1,1,normal,1
BROTEC-4-1,BROTEC,-4,1,2,normal,1
BROTEC-4-1,BROTEC,-4,1,3,normal,1
BROTEC-4-2,BROTEC,-4,2,1,normal,1
BROTEC-4-2,BROTEC,-4,2,2,normal,1
BROTEC-4-2,BROTEC,-4,2,3,normal,1
BROTEC-4-3,BROTEC,-4,3,1,normal,1
BROTEC-4-3,BROTEC,-4,3,2,normal,1
BROTEC-4-3,BROTEC,-4,3,3,normal,1
BROTEC-4-4,BROTEC,-4,4,1,normal,1
BROTEC-4-4,BROTEC,-4,4,2,normal,1
BROTEC-4-4,BROTEC,-4,4,3,normal,1
BROTEC-6-1,BROTEC,-6,1,1,normal,1
BROTEC-6-1,BROTEC,-6,1,2,normal,1
BROTEC-6-1,BROTEC,-6,1,3,normal,1
BROTEC-6-2,BROTEC,-6,2,1,normal,1
BROTEC-6-2,BROTEC,-6,2,2,normal,1
BROTEC-6-2,BROTEC,-6,2,3,normal,1
BROTEC-6-3,BROTEC,-6,3,1,normal,1
BROTEC-6-3,BROTEC,-6,3,2,normal,1
BROTEC-6-3,BROTEC,-6,3,3,normal,1
BROTEC-6-4,BROTEC,-6,4,1,normal,1
BROTEC-6-4,BROTEC,-6,4,2,normal,1
BROTEC-6-4,BROTEC,-6,4,3,normal,1
BROTEC-8-1,BROTEC,-8,1,1,normal,0
BROTEC-8-1,BROTEC,-8,1,2,normal,0
BROTEC-8-1,BROTEC,-8,1,3,normal,0
BROTEC-8-2,BROTEC,-8,2,1,normal,0
BROTEC-8-2,BROTEC,-8,2,2,normal,0
BROTEC-8-2,BROTEC,-8,2,3,normal,0
BROTEC-8-3,BROTEC,-8,3,1,normal,0
BROTEC-8-3,BROTEC,-8,3,2,normal,0
BROTEC-8-3,BROTEC,-8,3,3,normal,1
BROTEC-8-4,BROTEC,-8,4,1,normal,0
BROTEC-8-4,BROTEC,-8,4,2,normal,0
BROTEC-8-4,BROTEC,-8,4,3,normal,0
CHADOU-2-1,CHADOU,-2,1,1,leaf not exposed,1
CHADOU-2-1,CHADOU,-2,1,2,leaf not exposed,0
CHADOU-2-1,CHADOU,-2,1,3,leaf not exposed,0
CHADOU-2-1b,CHADOU,-2,1b,3,normal,1
CHADOU-2-2,CHADOU,-2,2,1,leaf not exposed,0
CHADOU-2-2,CHADOU,-2,2,2,leaf not exposed,0
CHADOU-2-2,CHADOU,-2,2,3,leaf not exposed,1
CHADOU-2-2b,CHADOU,-2,2b,1,true leaves,0
CHADOU-2-2b,CHADOU,-2,2b,2,true leaves,1
CHADOU-2-2b,CHADOU,-2,2b,3,normal,0
CHADOU-2-3,CHADOU,-2,3,1,leaf not exposed,1
CHADOU-2-3,CHADOU,-2,3,2,leaf not exposed,0
CHADOU-2-3,CHADOU,-2,3,3,leaf not exposed,1
CHADOU-2-3b,CHADOU,-2,3b,1,true leaves,1
CHADOU-2-3b,CHADOU,-2,3b,2,small size,0
CHADOU-2-3b,CHADOU,-2,3b,3,normal,0
CHADOU-2-4,CHADOU,-2,4,1,leaf not exposed,1
CHADOU-2-4,CHADOU,-2,4,2,leaf not exposed,1
CHADOU-2-4,CHADOU,-2,4,3,normal,0
CHADOU-2-4b,CHADOU,-2,4b,1,true leaves,1
CHADOU-4-1,CHADOU,-4,1,1,leaf not exposed,0
CHADOU-4-1,CHADOU,-4,1,2,normal,1
CHADOU-4-1,CHADOU,-4,1,3,leaf not exposed,0
CHADOU-4-1b,CHADOU,-4,1b,1,true leaves,1
CHADOU-4-1b,CHADOU,-4,1b,2,small size,0
CHADOU-4-2,CHADOU,-4,2,1,leaf not exposed,0
CHADOU-4-2,CHADOU,-4,2,2,leaf not exposed,0
CHADOU-4-2,CHADOU,-4,2,3,leaf not exposed,0
CHADOU-4-2b,CHADOU,-4,2b,1,abnormal development,1
CHADOU-4-2b,CHADOU,-4,2b,2,small size,1
CHADOU-4-2b,CHADOU,-4,2b,3,true leaves,1
CHADOU-4-3,CHADOU,-4,3,1,leaf not exposed,0
CHADOU-4-3,CHADOU,-4,3,2,leaf not exposed,0
CHADOU-4-3,CHADOU,-4,3,3,leaf not exposed,0
CHADOU-4-3b,CHADOU,-4,3b,3,true leaves,1
CHADOU-4-4,CHADOU,-4,4,1,leaf not exposed,0
CHADOU-4-4,CHADOU,-4,4,2,leaf not exposed,0
CHADOU-4-4,CHADOU,-4,4,3,leaf not exposed,0
CHADOU-4-4b,CHADOU,-4,4b,1,abnormal development,0
CHADOU-4-4b,CHADOU,-4,4b,3,true leaves,1
CHADOU-6-1,CHADOU,-6,1,1,leaf not exposed,0
CHADOU-6-1,CHADOU,-6,1,2,normal,0
CHADOU-6-1,CHADOU,-6,1,3,leaf not exposed,0
CHADOU-6-1b,CHADOU,-6,1b,1,true leaves,1
CHADOU-6-2,CHADOU,-6,2,1,leaf not exposed,0
CHADOU-6-2,CHADOU,-6,2,2,leaf not exposed,0
CHADOU-6-2,CHADOU,-6,2,3,abnormal development,0
CHADOU-6-2b,CHADOU,-6,2b,1,true leaves,0
CHADOU-6-2b,CHADOU,-6,2b,3,abnormal development,1
CHADOU-6-3,CHADOU,-6,3,1,leaf not exposed,0
CHADOU-6-3,CHADOU,-6,3,2,leaf not exposed,0
CHADOU-6-3,CHADOU,-6,3,3,normal,1
CHADOU-6-3b,CHADOU,-6,3b,3,true leaves,1
CHADOU-6-4,CHADOU,-6,4,1,leaf not exposed,1
CHADOU-6-4,CHADOU,-6,4,2,leaf not exposed,0
CHADOU-6-4,CHADOU,-6,4,3,normal,1
CHADOU-6-4b,CHADOU,-6,4b,1,true leaves,0
CHADOU-6-4b,CHADOU,-6,4b,3,abnormal development,1
CHADOU-8-1,CHADOU,-8,1,1,leaf not exposed,0
CHADOU-8-1,CHADOU,-8,1,2,leaf not exposed,0
CHADOU-8-1,CHADOU,-8,1,3,normal,0
CHADOU-8-1b,CHADOU,-8,1b,1,normal,0
CHADOU-8-1b,CHADOU,-8,1b,3,true leaves,0
CHADOU-8-2,CHADOU,-8,2,1,leaf not exposed,0
CHADOU-8-2,CHADOU,-8,2,2,leaf not exposed,0
CHADOU-8-2,CHADOU,-8,2,3,leaf not exposed,0
CHADOU-8-2b,CHADOU,-8,2b,3,abnormal development,0
CHADOU-8-3,CHADOU,-8,3,1,leaf not exposed,0
CHADOU-8-3,CHADOU,-8,3,2,normal,0
CHADOU-8-3,CHADOU,-8,3,3,leaf not exposed,0
CHADOU-8-3b,CHADOU,-8,3b,3,abnormal development,0
CHADOU-8-4,CHADOU,-8,4,1,leaf not exposed,0
CHADOU-8-4,CHADOU,-8,4,2,normal,0
CHADOU-8-4,CHADOU,-8,4,3,leaf not exposed,0
CHADOU-8-4b,CHADOU,-8,4b,1,abnormal development,0
CHADOU-8-4b,CHADOU,-8,4b,3,abnormal development,0
CLELUT-2-1,CLELUT,-2,1,1,normal,1
CLELUT-2-1,CLELUT,-2,1,2,normal,1
CLELUT-2-1,CLELUT,-2,1,3,normal,1
CLELUT-2-2,CLELUT,-2,2,1,normal,1
CLELUT-2-2,CLELUT,-2,2,2,normal,1
CLELUT-2-2,CLELUT,-2,2,3,normal,1
CLELUT-2-3,CLELUT,-2,3,1,normal,1
CLELUT-2-3,CLELUT,-2,3,2,normal,1
CLELUT-2-3,CLELUT,-2,3,3,normal,1
CLELUT-2-4,CLELUT,-2,4,1,normal,1
CLELUT-2-4,CLELUT,-2,4,2,normal,1
CLELUT-2-4,CLELUT,-2,4,3,normal,1
CLELUT-4-1,CLELUT,-4,1,1,normal,1
CLELUT-4-1,CLELUT,-4,1,2,normal,1
CLELUT-4-1,CLELUT,-4,1,3,normal,1
CLELUT-4-2,CLELUT,-4,2,1,normal,1
CLELUT-4-2,CLELUT,-4,2,2,normal,1
CLELUT-4-2,CLELUT,-4,2,3,normal,1
CLELUT-4-3,CLELUT,-4,3,1,normal,1
CLELUT-4-3,CLELUT,-4,3,2,normal,1
CLELUT-4-3,CLELUT,-4,3,3,normal,1
CLELUT-4-4,CLELUT,-4,4,1,normal,1
CLELUT-4-4,CLELUT,-4,4,2,normal,1
CLELUT-4-4,CLELUT,-4,4,3,normal,1
CLELUT-6-1,CLELUT,-6,1,1,normal,1
CLELUT-6-1,CLELUT,-6,1,2,normal,1
CLELUT-6-1,CLELUT,-6,1,3,normal,1
CLELUT-6-2,CLELUT,-6,2,1,normal,1
CLELUT-6-2,CLELUT,-6,2,2,true leaves,1
CLELUT-6-2,CLELUT,-6,2,3,true leaves,0
CLELUT-6-3,CLELUT,-6,3,1,normal,1
CLELUT-6-3,CLELUT,-6,3,2,normal,1
